Person_ID,Age,Gender,Height_cm,Weight_kg,BMI,Activity_Level,Daily_Calorie_Requirement,Daily_Calorie_Consumed,Protein_Intake_g,Carbohydrate_Intake_g,Fat_Intake_g,Water_Intake_Liters,Diet_Type,Health_Status
P0220,76.0,Female,158.5,68.2,27.1,Very Active,2139,2469.0,223.9,209.3,81.8,3.8,High Protein,Overweight
P0221,49.0,Female,150.2,53.6,23.8,Lightly Active,1645,1801.0,108.7,38.8,134.6,2.4,Keto,Healthy
P0222,69.0,Female,158.5,57.9,23.0,Athlete,2233,2367.0,77.6,351.9,72.1,4.5,Balanced,Healthy
P0223,35.0,Male,168.6,82.3,29.0,Athlete,3423,3912.0,132.5,463.6,169.7,4.9,Mediterranean,Overweight
P0224,63.0,Male,175.9,77.3,25.0,Sedentary,1933,2194.0,200.0,235.8,50.1,2.2,High Protein,Overweight
P0225,35.0,Male,171.5,70.4,23.9,Very Active,2856,2850.0,71.7,404.3,105.1,3.7,Balanced,Healthy
P0226,54.0,Male,183.3,86.7,25.8,Sedentary,2188,2364.0,108.9,311.7,75.7,1.8,Vegetarian,Overweight
P0227,43.0,Other,173.7,72.4,24.0,Lightly Active,2525,2448.0,161.2,65.5,171.3,2.3,Keto,Healthy
P0228,26.0,Male,181.0,64.7,19.7,Sedentary,2011,1973.0,180.7,210.5,45.3,2.3,High Protein,Healthy
P0229,77.0,Female,158.9,47.2,18.7,Lightly Active,1434,1561.0,45.4,221.6,54.8,2.2,Balanced,Healthy
P0230,,Female,157.5,61.0,24.6,Moderately Active,1975,1945.0,147.6,214.4,55.2,2.5,High Protein,Healthy
P0231,25.0,Female,153.0,49.5,21.1,Moderately Active,1970,2003.0,77.2,306.2,52.2,2.5,Vegan,Healthy
P0232,37.0,Female,168.0,47.3,16.8,Moderately Active,1930,1707.0,166.5,160.9,44.2,2.7,High Protein,Underweight
P0233,71.0,Female,161.0,78.9,30.4,Sedentary,1642,2019.0,88.9,230.5,82.4,2.0,Mediterranean,Obese
P0234,59.0,Female,154.5,66.1,27.7,Athlete,2436,2649.0,60.0,371.2,102.7,4.5,Vegetarian,Overweight
P0235,39.0,Male,182.4,78.4,23.6,Sedentary,2151,2099.0,125.7,66.0,148.0,1.8,Keto,Healthy
P0236,36.0,Female,156.8,64.0,26.0,Sedentary,1643,1817.0,53.5,248.1,67.9,2.3,Vegetarian,Overweight
P0237,47.0,Male,182.3,70.1,21.1,Very Active,2821,2942.0,96.6,398.2,107.0,3.3,Balanced,Healthy
P0238,70.0,,180.3,86.7,26.7,Very Active,2963,3242.0,255.9,359.3,86.8,3.3,High Protein,Overweight
P0239,45.0,Female,159.9,,25.4,Moderately Active,2091,2424.0,191.2,236.1,79.4,2.9,High Protein,Overweight
P0240,52.0,Male,171.7,74.1,25.1,Lightly Active,2214,2620.0,124.7,339.1,85.0,2.5,Balanced,Overweight
P0241,60.0,Female,160.9,61.0,23.6,Lightly Active,1719,1662.0,121.4,39.7,113.1,2.5,Keto,Healthy
P0242,80.0,Female,161.1,55.8,21.5,Sedentary,1340,1242.0,112.5,106.0,40.9,1.7,,Healthy
P0243,28.0,Female,160.7,61.4,23.8,Moderately Active,2158,,126.5,279.5,65.9,2.9,Balanced,Healthy
P0244,48.0,Male,175.4,79.1,25.7,Lightly Active,2361,2606.0,220.2,260.5,75.9,2.1,High Protein,Overweight
P0245,66.0,,172.2,78.1,26.3,Lightly Active,2181,2464.0,205.1,243.9,74.2,2.0,High Protein,Overweight
P0246,65.0,Female,162.4,67.9,25.7,Moderately Active,2011,2302.0,99.8,268.5,92.1,3.2,Mediterranean,Overweight
P0247,56.0,Male,178.3,81.1,25.5,Moderately Active,2655,2950.0,117.5,398.1,98.6,3.1,,Overweight
P0248,53.0,Other,168.1,76.1,26.9,Moderately Active,2797,3324.0,155.4,421.3,113.0,2.9,Mediterranean,Overweight
P0249,47.0,Other,160.4,82.9,32.2,Sedentary,2254,2704.0,265.3,222.4,83.7,1.7,High Protein,Obese
P0250,40.0,Female,159.1,72.0,28.4,Moderately Active,2221,2434.0,209.5,244.0,68.9,2.8,High Protein,Overweight
P0251,36.0,Male,179.0,90.4,28.2,Sedentary,2345,2773.0,136.5,348.9,92.4,2.2,Balanced,Overweight
P0252,29.0,Male,177.8,72.1,22.8,Sedentary,2091,,82.3,262.9,61.9,1.9,Vegetarian,Healthy
P0253,32.0,Female,167.0,60.6,21.7,Very Active,2392,2212.0,83.1,321.6,65.9,3.7,Vegetarian,Healthy
P0254,48.0,Male,177.8,88.0,27.8,,2864,3409.0,270.7,366.6,95.5,3.1,High Protein,Overweight
P0255,60.0,Male,172.8,88.8,29.7,Moderately Active,2738,2960.0,132.5,383.8,99.4,2.7,Mediterranean,Overweight
P0256,54.0,Female,167.6,60.0,21.4,Lightly Active,1771,1646.0,68.1,228.2,51.2,2.0,Balanced,Healthy
P0257,54.0,Female,152.5,72.9,31.3,Very Active,2347,2895.0,271.9,273.2,79.4,3.7,High Protein,Obese
P0258,32.0,Female,163.2,56.3,21.1,Sedentary,1602,1456.0,139.6,137.2,38.8,2.1,High Protein,Healthy
P0259,46.0,Female,160.9,71.2,27.5,Very Active,2424,2770.0,188.1,3.0,222.9,3.6,Keto,Overweight
P0260,67.0,Male,177.2,82.2,26.2,Lightly Active,2282,2551.0,179.4,-3.5,205.3,2.8,Keto,Overweight
P0261,60.0,Female,167.6,53.3,19.0,Sedentary,1440,1480.0,60.9,203.0,47.2,2.0,Balanced,Healthy
P0262,43.0,Other,174.2,68.9,22.7,Lightly Active,2475,2368.0,81.3,311.7,88.4,2.5,Mediterranean,Healthy
P0263,61.0,Male,184.0,104.0,30.7,Sedentary,2422,3212.0,124.6,408.7,119.9,2.3,Balanced,Obese
P0264,19.0,Female,163.0,67.1,25.3,Lightly Active,2050,2235.0,110.1,301.6,65.4,2.7,Vegetarian,Overweight
P0265,37.0,Female,164.7,89.0,32.8,Very Active,2796,3521.0,321.0,304.9,113.1,3.7,High Protein,Obese
P0266,32.0,Female,155.9,51.3,21.1,Lightly Active,1741,1895.0,182.9,169.8,53.8,2.4,High Protein,Healthy
P0267,69.0,Female,164.2,75.1,27.9,Moderately Active,2096,2326.0,179.6,245.1,69.7,3.0,,Overweight
P0268,21.0,Female,160.6,40.0,15.5,Very Active,2112,1546.0,65.0,197.5,55.1,3.4,Mediterranean,Underweight
P0269,39.0,Male,184.7,81.0,23.7,Moderately Active,2850,2603.0,135.8,36.6,212.6,2.8,Keto,Healthy
P0270,67.0,Male,176.0,88.8,28.7,Lightly Active,2396,2861.0,146.7,420.1,66.0,2.5,Vegan,Overweight
P0271,55.0,Female,158.5,75.2,29.9,Athlete,2652,3088.0,119.9,417.8,104.1,4.2,Mediterranean,Overweight
P0272,40.0,Female,169.0,58.1,20.3,Lightly Active,1836,1989.0,142.3,24.8,146.7,2.4,Keto,Healthy
P0273,76.0,Female,155.7,78.3,32.3,Lightly Active,1822,2322.0,124.4,304.8,67.2,2.3,Balanced,Obese
P0274,43.0,Female,156.1,60.9,25.0,Moderately Active,2028,2233.0,109.9,286.2,72.1,3.0,Vegetarian,Overweight
P0275,68.0,Female,161.7,65.9,25.2,Sedentary,1516,1619.0,54.8,199.5,66.9,2.0,Mediterranean,Overweight
P0276,28.0,Female,157.4,61.2,24.7,Very Active,2380,2584.0,174.5,60.8,182.5,3.6,Keto,Healthy
P0277,45.0,Female,156.7,55.0,22.4,Lightly Active,1714,1710.0,34.6,277.8,51.1,2.5,Vegan,Healthy
P0278,73.0,Female,162.6,83.4,31.5,Sedentary,1688,2024.0,46.8,285.2,77.4,1.8,Vegetarian,Obese
P0279,19.0,Female,153.0,65.5,28.0,Lightly Active,1987,,145.1,-3.2,187.8,2.7,Keto,Overweight
P0280,76.0,Female,156.0,78.8,32.4,Athlete,2528,2848.0,93.4,375.5,108.1,4.2,Balanced,Obese
P0281,25.0,Female,174.3,,25.0,Very Active,2726,2988.0,117.4,436.6,85.8,3.4,Balanced,Overweight
P0282,46.0,Male,183.3,71.7,21.3,Lightly Active,2293,2356.0,70.5,320.2,88.1,2.5,Mediterranean,Healthy
P0283,28.0,Male,182.4,92.7,27.9,Sedentary,2456,2615.0,124.4,380.6,66.1,2.1,Vegan,Overweight
P0284,54.0,Male,175.7,86.8,28.1,Lightly Active,2458,2630.0,116.2,382.7,70.5,3.0,Vegan,Overweight
P0285,35.0,Female,165.4,55.4,20.3,Moderately Active,2047,2051.0,76.6,286.1,66.7,2.9,Vegetarian,Healthy
P0286,72.0,,177.8,87.2,27.6,Very Active,2934,3355.0,125.6,495.9,96.5,3.4,Vegan,Overweight
P0287,79.0,Male,191.0,72.8,20.0,Athlete,2910,,105.7,341.1,104.4,4.7,Balanced,Healthy
P0288,67.0,Female,167.9,83.5,29.6,Moderately Active,2247,2370.0,63.9,338.6,84.5,2.5,Vegetarian,Overweight
P0289,31.0,Male,180.5,88.8,27.3,Moderately Active,3051,3642.0,101.3,493.7,140.2,2.9,Vegetarian,Overweight
P0290,71.0,Female,155.7,66.9,27.6,Sedentary,1489,1569.0,95.0,196.1,44.9,1.8,,Overweight
P0291,27.0,,174.9,93.1,30.4,Sedentary,2426,2669.0,63.9,353.9,110.9,2.1,Mediterranean,Obese
P0292,52.0,,173.3,65.9,21.9,Moderately Active,2337,2254.0,92.1,268.9,90.0,2.9,Mediterranean,Healthy
P0293,26.0,Female,156.5,57.9,23.6,Moderately Active,2101,1984.0,71.5,274.4,66.7,2.9,Vegetarian,Healthy
P0294,52.0,Male,174.9,79.2,25.9,Very Active,2921,3318.0,75.5,464.2,128.8,3.6,Vegetarian,Overweight
P0295,28.0,Male,167.1,102.9,36.9,Sedentary,2532,3351.0,334.0,253.9,111.0,2.3,High Protein,Obese
P0296,80.0,Female,160.3,57.4,22.3,Sedentary,1354,1348.0,119.6,139.3,34.7,1.9,High Protein,Healthy
P0297,61.0,Female,168.1,50.1,17.7,Lightly Active,1605,,45.1,190.6,47.6,2.6,Balanced,Underweight
P0298,29.0,Male,178.8,66.1,20.7,Athlete,3168,3427.0,144.1,497.9,95.4,4.0,Vegan,Healthy
P0299,20.0,Female,156.0,74.2,30.5,Moderately Active,2372,2721.0,66.3,348.4,118.0,2.4,Mediterranean,Obese
P0300,70.0,Male,166.8,76.7,27.6,Sedentary,1823,2047.0,80.1,268.0,72.7,2.2,Balanced,Overweight
P0301,56.0,,176.4,80.3,25.8,Very Active,2920,3347.0,160.6,414.3,116.4,3.5,Mediterranean,Overweight
P0302,31.0,Female,161.8,73.3,28.0,Lightly Active,2052,2256.0,116.0,82.8,162.3,2.8,Keto,Overweight
P0303,73.0,Female,158.1,66.2,26.5,Lightly Active,1696,1968.0,103.9,261.7,56.2,2.6,Balanced,Overweight
P0304,,Female,168.2,68.4,24.2,Lightly Active,1934,2013.0,105.8,25.7,165.2,2.5,Keto,Healthy
P0305,28.0,Female,164.1,70.9,26.3,Moderately Active,2310,2571.0,49.9,341.8,111.6,2.8,Mediterranean,Overweight
P0306,56.0,Other,165.6,69.6,25.4,Lightly Active,2348,2496.0,123.5,310.0,84.7,2.6,Mediterranean,Overweight
P0307,42.0,Female,154.4,64.5,27.1,Moderately Active,2078,2185.0,91.2,305.7,66.4,2.7,Balanced,Overweight
P0308,38.0,Male,177.1,83.4,26.6,Moderately Active,2852,3152.0,138.4,407.9,107.4,2.9,Balanced,Overweight
P0309,27.0,Female,145.1,74.1,35.2,Sedentary,1758,1969.0,69.6,263.7,70.7,1.9,Balanced,Obese
P0310,60.0,Male,174.6,74.2,24.3,Lightly Active,2172,2294.0,61.9,292.0,97.6,2.5,Mediterranean,Healthy
P0311,32.0,Male,164.4,50.5,18.7,Very Active,2367,2288.0,126.2,289.3,69.5,3.4,Balanced,Healthy
P0312,36.0,,179.4,87.7,27.2,Moderately Active,2976,3422.0,305.2,303.9,109.5,3.1,High Protein,Overweight
P0313,65.0,,187.4,91.6,26.1,Lightly Active,2538,2796.0,70.4,406.4,98.8,2.6,Balanced,Overweight
P0314,39.0,Other,166.9,75.1,27.0,Sedentary,2230,2607.0,84.4,330.7,105.2,2.0,Mediterranean,Overweight
P0315,38.0,Female,162.4,,26.0,Sedentary,1706,2018.0,85.3,263.0,69.4,1.9,Balanced,Overweight
P0316,77.0,Female,164.0,62.3,23.2,Lightly Active,1648,1759.0,71.3,241.6,56.4,2.1,Balanced,Healthy
P0317,69.0,Male,162.5,87.6,33.2,Sedentary,1980,,234.9,198.4,76.0,1.7,High Protein,Obese
P0318,61.0,Male,185.5,90.7,26.4,Lightly Active,2540,2698.0,97.0,342.4,104.5,2.7,Balanced,Overweight
P0319,49.0,Male,180.4,82.1,25.2,Very Active,3063,3386.0,173.9,442.7,102.2,3.5,,Overweight
P0320,67.0,Male,171.6,107.4,36.5,,2364,2851.0,79.2,423.6,93.3,1.8,Balanced,Obese
P0321,40.0,Female,162.9,50.5,19.0,Very Active,2149,2346.0,82.5,340.5,72.7,3.5,Vegetarian,Healthy
P0322,30.0,Female,157.1,67.2,27.2,Moderately Active,2210,2507.0,177.5,-8.9,203.6,2.7,Keto,Overweight
P0323,22.0,Female,166.9,53.5,19.2,Sedentary,1637,1683.0,53.7,232.2,59.9,2.0,Vegetarian,Healthy
P0324,21.0,Male,178.3,,28.0,Moderately Active,3124,3646.0,98.8,498.0,139.8,2.7,Mediterranean,Overweight
P0325,45.0,Female,155.3,50.5,20.9,Lightly Active,1651,1673.0,53.7,229.8,59.9,2.5,Balanced,Healthy
P0326,31.0,Female,162.5,52.3,19.8,Moderately Active,2016,2055.0,59.2,251.0,90.4,2.8,Mediterranean,Healthy
P0327,25.0,Female,156.9,59.0,24.0,Sedentary,1645,1561.0,80.2,196.7,50.4,2.1,Vegetarian,Healthy
P0328,26.0,Female,162.9,68.1,25.7,Lightly Active,2020,2138.0,72.5,278.7,81.5,2.3,Mediterranean,Overweight
P0329,74.0,Male,168.6,76.8,27.0,Moderately Active,2335,2704.0,123.5,355.5,87.5,2.9,Vegetarian,Overweight
P0330,68.0,Male,180.3,76.6,23.6,Sedentary,1913,2046.0,54.8,300.8,69.3,1.7,Balanced,Healthy
P0331,52.0,Male,170.7,79.9,27.4,,2019,2244.0,83.8,299.3,79.1,2.5,Balanced,Overweight
P0332,54.0,Female,161.7,64.4,24.6,Lightly Active,1802,1819.0,60.4,255.2,61.9,2.5,Balanced,Healthy
P0333,38.0,,170.8,95.9,32.9,Lightly Active,2718,3198.0,162.8,431.0,91.4,2.9,Vegetarian,Obese
P0334,75.0,Male,174.8,89.7,29.4,Very Active,2938,3283.0,119.8,461.3,106.5,3.5,Vegetarian,Overweight
P0335,35.0,,166.7,77.6,27.9,Sedentary,2075,2243.0,192.3,243.2,55.7,1.8,High Protein,Overweight
P0336,50.0,,166.9,102.6,36.8,Sedentary,2376,3064.0,112.1,402.1,111.9,2.0,Vegetarian,Obese
P0337,25.0,Female,163.6,70.3,26.3,Lightly Active,2057,2311.0,110.4,316.6,67.0,2.4,Balanced,Overweight
P0338,68.0,Female,169.9,57.8,20.0,Lightly Active,1669,1684.0,93.9,212.4,51.0,2.3,Balanced,Healthy
P0339,66.0,Male,172.7,85.0,28.5,Moderately Active,2606,2750.0,95.9,342.9,110.5,3.2,Mediterranean,Overweight
P0340,34.0,Male,172.4,86.2,29.0,Lightly Active,2582,2952.0,179.6,99.7,203.9,2.3,Keto,Overweight
P0341,60.0,Female,165.8,60.2,21.9,Very Active,2170,2040.0,122.3,284.2,46.0,3.3,Vegan,Healthy
P0342,48.0,Male,179.3,71.0,22.1,Moderately Active,2523,2464.0,238.0,214.3,72.8,3.0,High Protein,Healthy
P0343,51.0,Male,181.6,82.5,25.0,Sedentary,2131,2369.0,91.0,312.8,83.8,1.7,Mediterranean,Overweight
P0344,23.0,Male,172.9,76.6,25.6,Moderately Active,2811,3140.0,143.1,457.0,82.2,2.9,Vegan,Overweight
P0345,39.0,Male,166.3,95.8,34.6,Lightly Active,2679,3099.0,196.4,37.0,240.6,2.5,Keto,Obese
P0346,31.0,Female,168.0,73.1,25.9,Lightly Active,2076,2444.0,111.4,369.7,57.7,2.5,Vegan,Overweight
P0347,20.0,Female,153.0,58.7,25.1,Sedentary,1653,1841.0,55.3,252.0,68.0,2.1,Balanced,Overweight
P0348,29.0,,187.1,84.8,24.2,Lightly Active,2692,2752.0,151.3,71.3,206.8,2.9,Keto,Healthy
P0349,53.0,Male,159.3,94.4,37.2,Lightly Active,2498,3131.0,104.2,423.7,113.2,2.3,Vegetarian,Obese
P0350,29.0,Female,156.0,51.6,21.2,Lightly Active,1763,1800.0,80.3,231.1,61.6,2.3,Vegetarian,Healthy
P0351,62.0,Female,164.1,57.0,21.2,,1883,1905.0,55.0,284.1,61.0,2.9,Vegetarian,Healthy
P0352,19.0,Female,163.2,64.9,24.4,Very Active,2538,2701.0,123.1,340.6,94.0,3.5,Vegetarian,Healthy
P0353,19.0,Female,174.7,65.4,21.4,,2607,2769.0,156.5,314.8,98.2,3.5,Mediterranean,Healthy
P0354,32.0,Male,177.1,80.2,25.6,Moderately Active,2838,3157.0,240.6,377.3,76.1,2.6,High Protein,Overweight
P0355,40.0,,171.1,78.0,26.6,Moderately Active,2677,,69.8,448.8,110.2,3.3,Vegetarian,Overweight
P0356,46.0,Female,164.1,63.1,23.4,Moderately Active,2077,1912.0,60.3,255.3,72.2,2.9,Vegetarian,Healthy
P0357,34.0,,172.6,84.6,28.4,Athlete,3528,3752.0,130.1,484.5,143.7,4.1,Mediterranean,Overweight
P0358,49.0,Female,166.8,77.9,28.0,Lightly Active,2025,2272.0,155.1,66.3,154.1,2.5,Keto,Overweight
P0359,24.0,Female,165.4,60.5,22.1,Lightly Active,1946,2101.0,95.7,282.3,65.4,2.2,Balanced,Healthy
P0360,47.0,Female,162.2,90.8,34.5,Sedentary,1903,2402.0,197.5,282.5,53.6,2.2,High Protein,Obese
P0361,45.0,Male,176.8,101.0,32.3,Lightly Active,2797,,142.8,464.5,123.9,2.3,Mediterranean,Obese
P0362,31.0,Female,158.4,78.9,31.4,Sedentary,1840,2096.0,102.9,289.3,58.6,2.2,Vegetarian,Obese
P0363,61.0,Male,173.1,,29.5,Lightly Active,2416,2701.0,106.5,413.8,68.9,2.2,Vegan,Overweight
P0364,47.0,Female,166.6,86.5,31.2,Lightly Active,2145,2574.0,114.5,330.2,88.4,2.3,,Obese
P0365,34.0,Female,160.7,62.9,24.4,Athlete,2622,2770.0,147.0,364.7,80.3,4.3,Balanced,Healthy
P0366,,Male,175.0,73.2,23.9,Athlete,3098,2873.0,125.4,405.5,83.3,4.2,Balanced,Healthy
P0367,63.0,Other,161.1,69.0,26.6,Moderately Active,2555,2889.0,128.2,441.8,67.7,2.8,Vegan,Overweight
P0368,23.0,Female,163.6,55.2,20.6,Lightly Active,1877,2031.0,200.2,184.8,54.5,2.1,High Protein,Healthy
P0369,,Male,171.4,83.7,28.5,Very Active,2840,3362.0,262.8,406.1,76.3,3.5,High Protein,Overweight
P0370,41.0,,189.9,84.1,23.3,Very Active,3266,3496.0,291.0,330.3,112.3,3.7,High Protein,Healthy
P0371,23.0,Male,155.6,82.3,34.0,Very Active,3117,3720.0,160.3,524.9,108.8,3.9,,Obese
P0372,44.0,,173.7,81.2,26.9,Moderately Active,2728,3249.0,103.9,440.0,119.2,3.1,Vegetarian,Overweight
P0373,,Male,187.1,82.2,23.5,Lightly Active,2597,2755.0,43.2,404.6,107.1,2.6,Vegetarian,Healthy
P0374,41.0,Female,163.4,83.5,31.3,Sedentary,1858,2439.0,99.7,278.5,102.9,1.7,Mediterranean,Obese
P0375,54.0,,180.3,88.0,27.1,Very Active,3150,3748.0,198.2,428.2,138.0,3.6,Mediterranean,Overweight
P0376,73.0,Male,175.7,92.0,29.8,,2100,2500.0,227.9,244.2,68.0,1.9,High Protein,Overweight
P0377,41.0,Female,166.3,68.1,24.6,Lightly Active,1946,1844.0,53.6,279.6,56.8,2.1,Vegan,Healthy
P0378,55.0,,159.3,65.7,25.9,Lightly Active,1954,2089.0,68.8,303.9,66.5,2.2,Balanced,Overweight
P0379,,Female,167.3,48.5,17.3,Sedentary,1432,1200.0,55.5,168.0,34.0,2.1,Balanced,Underweight
P0380,57.0,Male,169.6,102.8,35.7,Very Active,3374,4186.0,163.3,623.0,115.7,3.5,Vegan,Obese
P0381,64.0,Male,169.4,77.0,26.8,Lightly Active,2158,,63.1,368.4,71.7,2.1,Vegan,Overweight
P0382,32.0,Female,172.0,59.5,20.1,Sedentary,1671,1732.0,56.9,228.8,65.5,1.8,Balanced,Healthy
P0383,28.0,Female,160.6,68.0,26.4,,2760,2923.0,128.7,413.7,83.7,4.4,Balanced,Overweight
P0384,39.0,Female,159.2,71.6,28.3,Lightly Active,1972,2084.0,176.1,215.9,57.3,2.3,High Protein,Overweight
P0385,71.0,Female,151.6,74.4,32.4,Moderately Active,2012,2391.0,200.4,270.9,56.2,2.6,High Protein,Obese
P0386,41.0,Female,164.0,83.9,31.2,Lightly Active,2137,2454.0,217.9,264.8,58.1,2.3,High Protein,Obese
P0387,18.0,Male,166.8,95.0,34.1,Lightly Active,2832,3623.0,65.2,535.8,135.5,2.7,Balanced,Obese
P0388,35.0,Male,178.3,72.7,22.9,Lightly Active,2364,,126.0,352.5,73.5,2.0,Vegetarian,Healthy
P0389,61.0,Female,164.7,76.8,28.3,Lightly Active,1930,2218.0,75.2,307.9,76.2,2.4,Balanced,Overweight
P0390,29.0,Female,159.0,61.7,24.4,Lightly Active,1905,1963.0,190.8,198.5,45.1,2.4,High Protein,Healthy
P0391,74.0,Other,159.6,73.4,28.8,Athlete,3108,3266.0,101.7,423.9,129.3,4.2,Mediterranean,Overweight
P0392,60.0,Male,179.7,71.2,22.0,Sedentary,1877,1881.0,103.6,219.8,65.2,1.8,Mediterranean,Healthy
P0393,45.0,Male,181.9,64.4,19.5,Lightly Active,2157,2293.0,134.1,35.5,179.4,2.6,Keto,Healthy
P0394,57.0,Female,156.8,66.6,27.1,Very Active,2247,2579.0,257.9,200.3,82.9,3.7,High Protein,Overweight
P0395,77.0,Male,176.2,73.4,23.6,Moderately Active,2294,2169.0,70.1,301.8,75.7,2.8,Vegetarian,Healthy
P0396,,Female,159.8,74.6,29.2,Moderately Active,2369,2788.0,100.9,359.6,105.1,2.8,Balanced,Overweight
P0397,40.0,Female,157.7,63.3,25.5,Moderately Active,2090,2496.0,94.8,340.6,83.8,2.9,Balanced,Overweight
P0398,38.0,Male,169.5,84.1,29.3,Sedentary,2175,2374.0,96.2,348.6,66.1,2.1,Balanced,Overweight
P0399,51.0,Female,153.7,80.3,34.0,Sedentary,1735,1998.0,131.2,31.6,149.7,2.0,Keto,Obese
P0400,28.0,Female,165.8,50.6,18.4,Very Active,2256,,136.7,206.5,39.8,3.5,High Protein,Underweight
P0401,39.0,Male,164.6,73.8,27.2,Lightly Active,2263,2397.0,84.9,331.7,81.2,2.4,Vegetarian,Overweight
P0402,59.0,Female,165.4,68.9,25.2,Lightly Active,1845,2178.0,79.7,317.5,65.5,1.8,Vegan,Overweight
P0403,52.0,Female,165.8,,25.4,Moderately Active,2141,2546.0,107.1,305.6,99.5,2.8,Mediterranean,Overweight
P0404,69.0,Female,167.2,78.6,28.1,Sedentary,1672,1914.0,110.2,248.2,53.4,2.1,Vegetarian,Overweight
P0405,46.0,Male,175.6,90.1,29.2,Moderately Active,2909,,131.0,417.1,132.7,2.9,Mediterranean,Overweight
P0406,59.0,Female,169.3,68.0,23.7,Moderately Active,2085,,69.3,310.6,70.6,2.9,Vegetarian,Healthy
P0407,45.0,Male,171.3,84.4,28.8,Very Active,3080,3408.0,137.8,449.7,117.5,3.5,,Overweight
P0408,76.0,,167.5,86.2,30.7,Sedentary,1939,2439.0,115.0,297.6,87.6,2.0,Mediterranean,Obese
P0409,35.0,Female,156.7,51.2,20.9,Lightly Active,1726,1842.0,48.5,272.2,62.2,2.4,Balanced,Healthy
P0410,31.0,Male,160.2,79.1,30.8,Moderately Active,2698,3514.0,143.1,412.9,143.3,3.3,Mediterranean,Obese
P0411,35.0,Male,169.8,83.3,28.9,,2503,2658.0,62.4,385.6,96.2,2.6,Vegetarian,Overweight
P0412,45.0,Female,159.8,70.9,27.8,Lightly Active,1930,2160.0,74.6,302.4,72.5,2.6,Vegetarian,Overweight
P0413,41.0,Female,145.0,56.9,27.1,Moderately Active,1930,2141.0,61.9,336.0,61.1,2.9,Vegan,Overweight
P0414,25.0,Female,164.4,52.7,19.5,Moderately Active,2071,2175.0,69.1,302.9,76.3,2.6,Vegetarian,Healthy
P0415,59.0,Female,158.1,64.7,25.9,Lightly Active,1760,1980.0,114.6,280.6,44.4,2.6,Vegan,Overweight
P0416,71.0,Male,184.4,102.3,30.1,Sedentary,2329,2765.0,43.8,410.0,105.5,2.3,Balanced,Obese
P0417,62.0,Male,182.4,74.0,22.2,Very Active,2765,2879.0,101.8,452.6,73.5,3.6,Vegan,Healthy
P0418,70.0,Male,178.3,94.3,29.7,Sedentary,2172,2434.0,121.2,283.0,90.8,2.0,Mediterranean,Overweight
P0419,25.0,Female,155.5,81.2,33.6,Very Active,2712,3157.0,113.5,451.9,99.5,3.6,Vegetarian,Obese
P0420,21.0,Female,168.2,65.6,23.2,Lightly Active,2041,2200.0,208.8,194.2,65.3,2.4,High Protein,Healthy
P0421,44.0,Female,174.6,59.5,19.5,Very Active,2326,2145.0,50.4,301.9,81.8,3.6,Vegetarian,Healthy
P0422,53.0,Female,166.6,71.9,25.9,Lightly Active,1924,2025.0,45.3,273.0,83.5,2.2,Mediterranean,Overweight
P0423,22.0,Male,177.4,82.1,26.1,Sedentary,2298,2462.0,83.8,289.2,107.8,1.7,Mediterranean,Overweight
P0424,50.0,Female,163.0,58.0,21.8,Moderately Active,1972,1839.0,87.4,240.3,58.7,2.5,Balanced,Healthy
P0425,66.0,,164.3,75.8,28.1,Sedentary,1821,2059.0,113.7,28.4,165.6,2.0,Keto,Overweight
P0426,51.0,Female,166.6,71.2,25.7,Sedentary,1682,1923.0,67.5,247.0,73.9,1.9,Mediterranean,Overweight
P0427,47.0,Male,181.0,90.8,27.7,Sedentary,2288,2556.0,58.7,359.4,98.2,2.0,Balanced,Overweight
P0428,25.0,Female,159.5,62.1,24.4,Very Active,2428,2284.0,79.7,331.7,71.0,3.2,Balanced,Healthy
P0429,56.0,Male,184.2,81.2,23.9,Sedentary,2091,1937.0,71.5,244.9,74.6,2.1,Vegetarian,Healthy
P0430,80.0,Male,174.9,89.8,29.4,Athlete,3186,3580.0,155.9,455.1,126.2,4.2,Mediterranean,Overweight
P0431,64.0,Male,168.9,80.6,28.3,Sedentary,1938,2199.0,199.4,238.1,49.9,2.1,High Protein,Overweight
P0432,43.0,Female,165.0,63.3,23.3,Moderately Active,2105,2022.0,133.1,54.9,141.1,2.5,,Healthy
P0433,74.0,Female,162.3,60.2,22.9,Very Active,2047,,85.6,236.8,71.4,3.2,Mediterranean,Healthy
P0434,54.0,Male,167.1,,26.5,Very Active,2719,2887.0,70.6,408.2,108.0,3.3,Vegetarian,Overweight
P0435,51.0,Male,181.8,108.3,32.8,Sedentary,2547,2818.0,259.2,271.8,77.1,2.2,High Protein,Obese
P0436,24.0,Female,159.8,63.3,24.8,Moderately Active,2207,,58.2,287.5,72.2,2.7,Vegetarian,Healthy
P0437,80.0,,177.5,96.8,30.7,Sedentary,2139,2749.0,97.4,396.9,85.7,2.2,Vegetarian,Obese
P0438,57.0,Female,158.0,83.8,33.6,Sedentary,1758,2084.0,88.8,240.4,85.3,2.2,Mediterranean,Obese
P0439,,Female,165.6,64.5,23.5,Very Active,2350,2127.0,101.9,245.7,81.8,3.8,Mediterranean,Healthy
